Column1,Firmware_CRC32,Battery_Volt_Test,Vcc_Volt_Test,Running_Curr_Test,Modem_FW_Test,Modem_IMEI_Test,SIM_ICCID_Test,Crystal_Test_ppm,Crystal_Test_kHz,Crystal_Test_Hz,Standby_Curr_Test,Sleep_Curr_Test,Fail,Final_Result,DATE_TIME,TESTER_ID,TEAM_SN,Operator,Test_Start_Time,Test_Finish_Time,Test_Total_Time,Antenna_RSSI,Check_SW1_Test,Check_SW2_Test,Processor_Functional,Measure_Light_Sensor_Dark,Measure_Light_Sensor_Light,Measure_Temp_Sensor,Check_Memory_EEPROM,Led1_On,Led2_On,Check_Jumper,
KHHTZ00CC0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,5.996,3.328,36.613,'M95FAR02A08,'860037055190970,'89460800235131536975,0.48039,32.7680157414184,0.999998602389649,6.063,5.349,,PASS,2022.08.16 02:30:06 PM,SST_SugarLoaf#2(Tester_1),5220620013638,81155,2022.08.16 02:23:46 PM,2022.08.16 02:30:06 PM,00:06:20,19,0x01,0x01,0x55,0,2.48,84.3,0x01,Color detected Color detected ,Color detected Color detected ,51 01
KHGTZ014T0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,6.083,3.324,19.465,'M95FAR02A08,'863192050894261,'89460800235131618906,16.37878,32.7685367,1.0000163918,8.934,7.006,-,PASS,2022.08.16 01:39:03,SST Sugarloaf#1,5220620014712,81087,2022.08.16 01:32:08,2022.08.16 01:39:03,'00:06:55,20,0x01,0x01,0x55,0,2.49,79.9,0x01,Color detected,Color detected,51 01
KHGTZ002V0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,6.049,3.323,70.735,'M95FAR02A08,'860037055119524,'89460800235130482775,-1.97052,32.76793543,0.999998,6.198,6.04,,PASS,2021.11.12 7:37:51 PM,SST_SugarLoaf#2(Tester_2),5211110000534,36254,2021.11.12 7:31:08 PM,2021.11.12 7:37:51 PM,00:06:39,17,0x01,0x01,0x55,0,2.5,83,0x01,Color detected Color detected ,Color detected Color detected ,51 01
KHGTZ002G0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,6.049,3.321,41.957,'M95FAR02A08,'860037055117734,'89460800235130479730,-6.73401,32.76777934,0.99999332,6.175,6.094,,PASS,2021.11.12 6:10:59 PM,SST_SugarLoaf#2(Tester_2),5211110000594,36254,2021.11.12 6:04:17 PM,2021.11.12 6:10:59 PM,00:06:38,15,0x01,0x01,0x55,0,2.49,81.3,0x01,Color detected Color detected ,Color detected Color detected ,51 01
KHGTZ002B0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,6.059,3.321,78.947,'M95FAR02A08,'860037055098504,'89460800235130483500,-9.79041,32.7676791879153,0.999990161638786,5.841,5.711,,PASS,2021.11.12 09:23:04 PM,SST_SugarLoaf#2(Tester_2),5211110000887,71041,2021.11.12 09:17:12 PM,2021.11.12 09:23:04 PM,00:05:52,21,0x01,0x01,0x55,0,2.48,81.6,0x01,Color detected Color detected ,Color detected Color detected ,51 01
KHGTZ00HK0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,6.017,3.308,18.798,'M95FAR02A08,'863192050894840,'89460800235131619011,4.37927,32.7681435,1.000004362,8.891,5.839,-,PASS,2022.08.15 22:33:05,SST Sugarloaf#1,5220620014706,81087,2022.08.15 22:25:54,2022.08.15 22:33:05,'00:07:11,15,0x01,0x01,0x55,0,2.47,79.5,0x01,Color detected,Color detected,51 01
KHGTZ012V0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,6.019,3.299,16.107,'M95FAR02A08,'863192050894329,'89460800235131618872,-3.09143,32.7678987,0.9999957593,6.67,10.7,-,PASS,2022.08.16 01:39:20,SST Sugarloaf#1,5220620014715,81087,2022.08.16 01:32:09,2022.08.16 01:39:20,'00:07:11,19,0x01,0x01,0x55,0,2.45,80.5,0x01,Color detected,Color detected,51 01
KHGTZ012M0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,6.097,3.318,15.319,'M95FAR02A08,'863192050894105,'89460800235131620001,-4.15649,32.7678638,0.9999958595,9.034,6.072,-,PASS,2022.08.16 00:44:43,SST Sugarloaf#1,5220620014719,81087,2022.08.16 00:37:41,2022.08.16 00:44:43,'00:07:02,17,0x01,0x01,0x55,0,2.49,79.6,0x01,Color detected,Color detected,51 01
KHHTZ004W0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,6.077,3.306,29.929,'M95FAR02A08,'863192050901579,'89460800235131619144,2.65016,32.768086840596,1.0000025777809,6.105,6.586,,PASS,2022.08.16 03:16:20 AM,SST_SugarLoaf#2(Tester_4),5220620014742,81087,2022.08.16 03:09:42 AM,2022.08.16 03:16:20 AM,00:06:38,16,0x01,0x01,0x55,0,2.49,82.1,0x01,Color detected Color detected ,Color detected Color detected ,51 01
KHGTZ00D40,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,6.076,3.309,67.335,'M95FAR02A08,'863192050893941,'89460800235131617841,6.36552,32.7682085854827,1.00000640554233,6.156,10.947,,PASS,2022.08.15 06:50:06 PM,SST_SugarLoaf#2(Tester_4),5220620014767,81155,2022.08.15 06:44:15 PM,2022.08.15 06:50:06 PM,00:05:50,12,0x01,0x01,0x55,0,2.5,83,0x01,Color detected Color detected ,Color detected Color detected ,51 01
KHHTZ009D0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,6.019,3.304,15.952,'M95FAR02A08,'863192050894626,'89460800235131613907,0.51575,32.7680169,1.0000008975,6.655,7.021,-,PASS,2022.08.16 18:26:42,SST Sugarloaf#1,5220620014792,81155,2022.08.16 18:22:22,2022.08.16 18:26:42,'00:04:20,23,0x01,0x01,0x55,0,2.48,80.3,0x01,Color detected,Color detected,51 01
KHGTZ012A0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,5.983,3.315,28.97,'M95FAR02A08,'863192050894816,'89460800235131620084,12.07831,32.7683957820843,1.00001079944931,6.002,5.738,,PASS,2022.08.16 12:41:30 AM,SST_SugarLoaf#2(Tester_5),5220620014726,81087,2022.08.16 12:34:50 AM,2022.08.16 12:41:30 AM,00:06:40,18,0x01,0x01,0x55,0,2.46,80.4,0x01,Color detected Color detected ,Color detected Color detected ,51 01
KHGTZ00WJ0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,6.021,3.308,68.252,'M95FAR02A08,'863192050901603,'89460800235131618336,0.86593,32.7680283749375,1.00000075503882,6.136,5.949,,PASS,2022.08.16 03:04:03 AM,SST_SugarLoaf#2(Tester_1),5220620014750,81087,2022.08.16 02:58:05 AM,2022.08.16 03:04:03 AM,00:05:57,22,0x01,0x01,0x55,0,2.48,81.5,0x01,Color detected Color detected ,Color detected Color detected ,51 01
KHGTZ00ZR0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,6.017,3.312,18.066,'M95FAR02A08,'863192050901793,'89460800235131617346,1.15356,32.7680378,1.0000011098,8.764,6.237,-,PASS,2022.08.16 06:24:47,SST Sugarloaf#1,5220620014756,81087,2022.08.16 06:18:02,2022.08.16 06:24:47,'00:06:45,14,0x01,0x01,0x55,0,2.44,80,0x01,Color detected,Color detected,51 01
KHGTZ010G0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,6.055,3.314,19.077,'M95FAR02A08,'863192050894568,'89460800235131613832,-3.70483,32.7678786,0.9999949828,8.729,14.465,-,PASS,2022.08.16 02:03:01,SST Sugarloaf#1,5220620014805,81087,2022.08.16 01:55:43,2022.08.16 02:03:01,'00:07:18,20,0x01,0x01,0x55,0,2.47,80.5,0x01,Color detected,Color detected,51 01
KHHTZ006G0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,6.018,3.33,18.562,'M95FAR02A08,'863192050800409,'89460800235131614251,4.60510,32.7681509,1.0000046,6.096,7.281,-,PASS,2022.08.16 18:33:48,SST Sugarloaf#1,5220620014815,81155,2022.08.16 18:29:12,2022.08.16 18:33:48,'00:04:36,22,0x01,0x01,0x55,0,2.48,80.2,0x01,Color detected,Color detected,51 01
KHGTZ00TF0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,6.078,3.303,80.149,'M95FAR02A08,'863192050894782,'89460800235131620076,11.65985,32.7683820700009,1.00001145012622,5.986,6.105,,PASS,2022.08.16 12:40:55 AM,SST_SugarLoaf#2(Tester_4),5220620014727,81087,2022.08.16 12:34:50 AM,2022.08.16 12:40:55 AM,00:06:05,16,0x01,0x01,0x55,0,2.49,80.8,0x01,Color detected Color detected ,Color detected Color detected ,51 01
KHHTZ004K0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,5.982,3.303,67.869,'M95FAR02A08,'863192050889543,'89460800235131618815,-2.42585,32.7679205099078,0.999997781679726,6.078,6.105,,PASS,2022.08.16 03:15:37 AM,SST_SugarLoaf#2(Tester_5),5220620014741,81087,2022.08.16 03:09:41 AM,2022.08.16 03:15:37 AM,00:05:55,19,0x01,0x01,0x55,0,2.45,81.2,0x01,Color detected Color detected ,Color detected Color detected ,51 01
KHGTZ00Z50,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,6.091,3.31,17.053,'M95FAR02A08,'863192050901769,'89460800235131617353,-6.61011,32.7677834,0.999993667,9.355,9.602,-,PASS,2022.08.16 06:24:23,SST Sugarloaf#1,5220620014757,81087,2022.08.16 06:18:02,2022.08.16 06:24:23,'00:06:21,20,0x01,0x01,0x55,0,2.49,80.5,0x01,Color detected,Color detected,51 01
KHGTZ00TQ0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,6.014,3.301,68.831,'M95FAR02A08,'863192050894857,'89460800235131620043,-11.78031,32.767613982714,0.999988243208536,5.995,7.37,,PASS,2022.08.16 12:41:05 AM,SST_SugarLoaf#2(Tester_1),5220620014730,81087,2022.08.16 12:34:50 AM,2022.08.16 12:41:05 AM,00:06:14,21,0x01,0x01,0x55,0,2.47,80.7,0x01,Color detected Color detected ,Color detected Color detected ,51 01
KHGTZ015H0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,6.02,3.303,16.821,'M95FAR02A08,'863192050901710,'89460800235131618864,3.89404,32.7681276,1.000003863,9.68,6.684,-,PASS,2022.08.16 03:13:37,SST Sugarloaf#1,5220620014736,81087,2022.08.16 03:07:13,2022.08.16 03:13:37,'00:06:24,14,0x01,0x01,0x55,0,2.47,79.4,0x01,Color detected,Color detected,51 01
KHHTZ00490,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,6.047,3.298,79.891,'M95FAR02A08,'863192050901199,'89460800235131618807,10.39017,32.7683404651238,1.00000945980384,6.104,5.743,,PASS,2022.08.16 03:15:47 AM,SST_SugarLoaf#2(Tester_3),5220620014743,81087,2022.08.16 03:09:42 AM,2022.08.16 03:15:47 AM,00:06:05,19,0x01,0x01,0x55,0,2.48,82.2,0x01,Color detected Color detected ,Color detected Color detected ,51 01
KHGTZ00V10,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,6.048,3.316,82.02,'M95FAR02A08,'863192050894154,'89460800235131614707,-6.14164,32.7677987507291,0.999993775434253,6.254,5.851,,PASS,2022.08.16 05:51:44 AM,SST_SugarLoaf#2(Tester_3),5220620014828,81087,2022.08.16 05:45:29 AM,2022.08.16 05:51:44 AM,00:06:15,18,0x01,0x01,0x55,0,2.47,80.9,0x01,Color detected Color detected ,Color detected Color detected ,51 01
KHHTZ00480,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,6.017,3.303,17.429,'M95FAR02A08,'863192050800557,'89460800235131614467,0.50049,32.7680164,1.0000009283,7.648,6.203,-,PASS,2022.08.16 05:58:39,SST Sugarloaf#1,5220620014836,81087,2022.08.16 05:51:45,2022.08.16 05:58:39,'00:06:54,16,0x01,0x01,0x55,0,2.47,79.4,0x01,Color detected,Color detected,51 01
KHHTZ000F0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,6.054,3.311,15.017,'M95FAR02A08,'863192050801571,'89460800235131614491,-12.92114,32.7675766,0.9999870759,9.979,6.447,-,PASS,2022.08.16 05:58:58,SST Sugarloaf#1,5220620014839,81087,2022.08.16 05:51:45,2022.08.16 05:58:58,'00:07:13,17,0x01,0x01,0x55,0,2.49,80.6,0x01,Color detected,Color detected,51 01
KHGTZ00M90,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,6.021,3.316,72.529,'M95FAR02A08,'863192050893958,'89460800235131617874,-7.19671,32.767764178284,0.99999277987049,6.206,5.781,,PASS,2022.08.15 06:50:17 PM,SST_SugarLoaf#2(Tester_1),5220620014770,81155,2022.08.15 06:44:15 PM,2022.08.15 06:50:17 PM,00:06:02,20,0x01,0x01,0x55,0,2.48,83.3,0x01,Color detected Color detected ,Color detected Color detected ,51 01
KHGTZ00TR0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,6.02,3.312,79.622,'M95FAR02A08,'863192050894576,'89460800235131614319,-3.80882,32.7678751925017,0.999996285077277,6.187,5.927,,PASS,2022.08.16 05:09:18 AM,SST_SugarLoaf#2(Tester_1),5220620014780,81087,2022.08.16 05:02:40 AM,2022.08.16 05:09:18 AM,00:06:37,18,0x01,0x01,0x55,0,2.46,78.9,0x01,Color detected Color detected ,Color detected Color detected ,51 01
KHGTZ00WG0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,5.965,3.299,82.356,'M95FAR02A08,'863192050894527,'89460800235131613998,1.70227,32.76805577986,1.00000171314502,6.158,5.549,,PASS,2022.08.16 01:48:35 AM,SST_SugarLoaf#2(Tester_5),5220620014786,81087,2022.08.16 01:42:12 AM,2022.08.16 01:48:35 AM,00:06:23,17,0x01,0x01,0x55,0,2.45,81.1,0x01,Color detected Color detected ,Color detected Color detected ,51 01
KHGTZ010Q0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,6.091,3.3,15.908,'M95FAR02A08,'863192050894485,'89460800235131613808,-17.51709,32.767426,0.9999832155,9.75,6.562,-,PASS,2022.08.16 02:02:02,SST Sugarloaf#1,5220620014802,81087,2022.08.16 01:55:43,2022.08.16 02:02:02,'00:06:19,20,0x01,0x01,0x55,0,2.49,79.3,0x01,Color detected,Color detected,51 01
KHGTZ002N0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,5.969,3.318,30.707,'M95FAR02A08,'860037055106190,'89460800235130483096,-3.75428,32.7678769798514,0.999996198817183,6.225,5.679,,PASS,2021.11.12 10:46:15 PM,SST_SugarLoaf#2(Tester_5),5211110000225,36082,2021.11.12 10:40:14 PM,2021.11.12 10:46:15 PM,00:06:00,18,0x01,0x01,0x55,0,2.47,81.4,0x01,Color detected Color detected ,Color detected Color detected ,51 01
KHGTZ002K0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,6.058,3.325,80.347,'M95FAR02A08,'860037055097480,'89460800235128306382,-4.89939,32.7678394567668,0.99999514379702,6.031,5.884,,PASS,2021.11.12 05:56:27 PM,SST_SugarLoaf#2(Tester_2),5211110000637,36254,2021.11.12 05:50:21 PM,2021.11.12 05:56:27 PM,00:06:06,19,0x01,0x01,0x55,0,2.48,79,0x01,Color detected Color detected ,Color detected Color detected ,51 01
KHGTZ00M80,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,6.062,3.323,84.531,'M95FAR02A08,'863192050735514,'89460800235131617965,8.04281,32.7682635466834,1.00000791775556,6.076,5.706,,PASS,2022.08.15 06:15:20 PM,SST_SugarLoaf#2(Tester_2),5220620014468,81155,2022.08.15 06:09:21 PM,2022.08.15 06:15:20 PM,00:05:59,17,0x01,0x01,0x55,0,2.47,83.3,0x01,Color detected Color detected ,Color detected Color detected ,51 01
KHGTZ015P0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,6.077,3.309,78.783,'M95FAR02A08,'863192050900845,'89460800235131619052,-1.58226,32.7679481524125,0.999998330945169,6.161,6.073,,PASS,2022.08.16 01:34:16 AM,SST_SugarLoaf#2(Tester_4),5220620014702,81087,2022.08.16 01:28:02 AM,2022.08.16 01:34:16 AM,00:06:14,14,0x01,0x01,0x55,0,2.5,82.4,0x01,Color detected Color detected ,Color detected Color detected ,51 01
KHGTZ00E00,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,6.099,3.31,16.604,'M95FAR02A08,'863192050894873,'89460800235131618989,7.38220,32.7682419,1.0000051605,7.311,6.618,-,PASS,2022.08.15 22:32:17,SST Sugarloaf#1,5220620014709,81087,2022.08.15 22:25:53,2022.08.15 22:32:17,'00:06:24,19,0x01,0x01,0x55,0,2.49,80.2,0x01,Color detected,Color detected,51 01
KHGTZ002M0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,6.08,3.325,85.678,'M95FAR02A08,'860037055103494,'89460800235130479201,0.47005,32.7680154027149,1.00000044151143,6.096,11.292,,PASS,2021.11.12 09:45:16 PM,SST_SugarLoaf#2(Tester_4),5211110000199,71041,2021.11.12 09:40:32 PM,2021.11.12 09:45:16 PM,00:04:48,19,0x01,0x01,0x55,0,2.5,81.7,0x01,Color detected Color detected ,Color detected Color detected ,51 01
KHGTZ002R0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,6.007,3.303,77.678,'M95FAR02A08,'860037055119250,'89460800235130482619,-0.34210,32.7679887900242,0.999999650416138,6.114,5.668,,PASS,2021.11.12 07:31:42 PM,SST_SugarLoaf#2(Tester_1),5211110000216,36254,2021.11.12 07:25:21 PM,2021.11.12 07:31:42 PM,00:06:20,16,0x01,0x01,0x55,0,2.48,81.8,0x01,Color detected Color detected ,Color detected Color detected ,51 01
KHGTZ002F0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,6.02,3.321,29.169,'M95FAR02A08,'860037055139530,'89460800235130482742,-15.80261,32.76748218,0.99998416,6.183,5.755,,PASS,2021.11.12 7:38:00 PM,SST_SugarLoaf#2(Tester_5),5211110000531,36254,2021.11.12 7:31:07 PM,2021.11.12 7:38:00 PM,00:06:48,19,0x01,0x01,0x55,0,2.49,80.9,0x01,Color detected Color detected ,Color detected Color detected ,51 01
KHGTZ002T0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,6.076,3.306,84.691,'M95FAR02A08,'860037055140678,'89460800235130483849,-0.01330,32.7679995642272,0.999999332605914,5.995,5.922,,PASS,2021.11.12 10:35:36 PM,SST_SugarLoaf#2(Tester_3),5211110000823,36082,2021.11.12 10:29:28 PM,2021.11.12 10:35:36 PM,00:06:08,17,0x01,0x01,0x55,0,2.47,81.3,0x01,Color detected Color detected ,Color detected Color detected ,51 01
KHGTZ00ME0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,6.02,3.307,68.319,'M95FAR02A08,'863192050735506,'89460800235131617973,-2.40921,32.7679210550977,0.999996518120522,6.138,9.542,,PASS,2022.08.15 06:15:10 PM,SST_SugarLoaf#2(Tester_1),5220620014469,81155,2022.08.15 06:09:21 PM,2022.08.15 06:15:10 PM,00:05:48,20,0x01,0x01,0x55,0,2.48,82.9,0x01,Color detected Color detected ,Color detected Color detected ,51 01
KHGTZ01540,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,5.966,3.323,29.686,'M95FAR02A08,'863192050901843,'89460800235131619060,-3.91375,32.7678717543837,0.999996084287794,6.151,5.527,,PASS,2022.08.16 01:34:43 AM,SST_SugarLoaf#2(Tester_5),5220620014701,81087,2022.08.16 01:28:02 AM,2022.08.16 01:34:43 AM,00:06:40,18,0x01,0x01,0x55,0,2.46,81.7,0x01,Color detected Color detected ,Color detected Color detected ,51 01
KHGTZ00HM0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,6.064,3.312,15.194,'M95FAR02A08,'863192050894949,'89460800235131618997,-16.40930,32.7674623,0.999983579,8.381,9.276,-,PASS,2022.08.15 22:32:46,SST Sugarloaf#1,5220620014708,81087,2022.08.15 22:25:53,2022.08.15 22:32:46,'00:06:53,15,0x01,0x01,0x55,0,2.49,80.4,0x01,Color detected,Color detected,51 01
KHGTZ002C0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,6.074,3.299,71.212,'M95FAR02A08,'860037055098496,'89460800235130483492,-3.73236,32.7678776981479,0.999996155893683,5.862,6.651,,PASS,2021.11.12 09:22:32 PM,SST_SugarLoaf#2(Tester_3),5211110000888,71041,2021.11.12 09:17:12 PM,2021.11.12 09:22:32 PM,00:05:20,15,0x01,0x01,0x55,0,2.48,80.8,0x01,Color detected Color detected ,Color detected Color detected ,51 01
KHGTZ012H0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,6.046,3.305,81.959,'M95FAR02A08,'863192050894899,'89460800235131620282,-10.76782,32.7676471601908,0.999989227992991,6.138,5.879,,PASS,2022.08.16 12:47:47 AM,SST_SugarLoaf#2(Tester_3),5220620014723,81087,2022.08.16 12:41:41 AM,2022.08.16 12:47:47 AM,00:06:06,20,0x01,0x01,0x55,0,2.48,81.3,0x01,Color detected Color detected ,Color detected Color detected ,51 01
KHGTZ01280,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,6.072,3.305,74.416,'M95FAR02A08,'863192050894998,'89460800235131620274,4.66469,32.7681528526098,1.00000462079365,6.183,6.035,,PASS,2022.08.16 12:48:22 AM,SST_SugarLoaf#2(Tester_2),5220620014724,81087,2022.08.16 12:41:41 AM,2022.08.16 12:48:22 AM,00:06:40,21,0x01,0x01,0x55,0,2.47,82.3,0x01,Color detected Color detected ,Color detected Color detected ,51 01
KHGTZ015K0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,6.021,3.324,67.764,'M95FAR02A08,'863192050895144,'89460800235131621298,-5.32633,32.7678254666911,0.999996512414507,6.188,7.683,,PASS,2022.08.16 12:47:32 AM,SST_SugarLoaf#2(Tester_1),5220620014725,81087,2022.08.16 12:41:40 AM,2022.08.16 12:47:32 AM,00:05:51,20,0x01,0x01,0x55,0,2.48,81.1,0x01,Color detected Color detected ,Color detected Color detected ,51 01
KHGTZ01590,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,6.072,3.3,43.278,'M95FAR02A08,'863192050894865,'89460800235131620050,-7.20641,32.7677638605008,0.999992795500147,6.166,5.824,,PASS,2022.08.16 12:41:27 AM,SST_SugarLoaf#2(Tester_2),5220620014729,81087,2022.08.16 12:34:49 AM,2022.08.16 12:41:27 AM,00:06:37,20,0x01,0x01,0x55,0,2.48,82.2,0x01,Color detected Color detected ,Color detected Color detected ,51 01
